Source	Target	Weight
12hpf:mesoderm lateral plate (tbx1+)	16hpf:notochord	0.0986842105263158
12hpf:midbrain	16hpf:notochord	0
12hpf:neural anterior	16hpf:notochord	0
12hpf:neural crest	16hpf:notochord	0
12hpf:neural plate anterior	16hpf:notochord	0
12hpf:neural plate posterior	16hpf:notochord	0
12hpf:notochord	16hpf:notochord	0.897368421052632
12hpf:periderm	16hpf:notochord	0
12hpf:spinal cord	16hpf:notochord	0
12hpf:tailbud mesoderm	16hpf:notochord	0.00394736842105263
12hpf:telencephalon	16hpf:notochord	0
12hpf:anterior neural ridge	16hpf:olfactory placode	1
12hpf:diencephalon	16hpf:olfactory placode	0
12hpf:diencephalon (aplnr2+)	16hpf:olfactory placode	0
12hpf:differentiating neurons	16hpf:olfactory placode	0
12hpf:endoderm	16hpf:olfactory placode	0
12hpf:endothelial	16hpf:olfactory placode	0
12hpf:epidermal	16hpf:olfactory placode	0
12hpf:epidermal (foxi3a+)	16hpf:olfactory placode	0
12hpf:epidermal (gbx2+)	16hpf:olfactory placode	0
12hpf:hatching gland	16hpf:olfactory placode	0
12hpf:hindbrain	16hpf:olfactory placode	0
12hpf:mesoderm adaxial cells	16hpf:olfactory placode	0
12hpf:mesoderm lateral plate	16hpf:olfactory placode	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:olfactory placode	0
12hpf:mesoderm lateral plate (tbx1+)	16hpf:olfactory placode	0
12hpf:midbrain	16hpf:olfactory placode	0
12hpf:neural anterior	16hpf:olfactory placode	0
12hpf:neural crest	16hpf:olfactory placode	0
12hpf:neural plate anterior	16hpf:olfactory placode	0
12hpf:neural plate posterior	16hpf:olfactory placode	0
12hpf:notochord	16hpf:olfactory placode	0
12hpf:periderm	16hpf:olfactory placode	0
12hpf:spinal cord	16hpf:olfactory placode	0
12hpf:tailbud mesoderm	16hpf:olfactory placode	0
12hpf:telencephalon	16hpf:olfactory placode	0
12hpf:anterior neural ridge	16hpf:optic cup	0.0208053691275168
12hpf:diencephalon	16hpf:optic cup	0.00805369127516779
12hpf:diencephalon (aplnr2+)	16hpf:optic cup	0
12hpf:differentiating neurons	16hpf:optic cup	0
12hpf:endoderm	16hpf:optic cup	0.000671140939597315
12hpf:endothelial	16hpf:optic cup	0
12hpf:epidermal	16hpf:optic cup	0.00469798657718121
12hpf:epidermal (foxi3a+)	16hpf:optic cup	0
12hpf:epidermal (gbx2+)	16hpf:optic cup	0
12hpf:hatching gland	16hpf:optic cup	0
12hpf:hindbrain	16hpf:optic cup	0
12hpf:mesoderm adaxial cells	16hpf:optic cup	0
12hpf:mesoderm lateral plate	16hpf:optic cup	0.00268456375838926
12hpf:mesoderm lateral plate (fli1a+)	16hpf:optic cup	0.00402684563758389
12hpf:mesoderm lateral plate (tbx1+)	16hpf:optic cup	0
12hpf:midbrain	16hpf:optic cup	0.012751677852349
12hpf:neural anterior	16hpf:optic cup	0.891275167785235
12hpf:neural crest	16hpf:optic cup	0.00268456375838926
12hpf:neural plate anterior	16hpf:optic cup	0.0416107382550336
12hpf:neural plate posterior	16hpf:optic cup	0
12hpf:notochord	16hpf:optic cup	0
12hpf:periderm	16hpf:optic cup	0.000671140939597315
12hpf:spinal cord	16hpf:optic cup	0
12hpf:tailbud mesoderm	16hpf:optic cup	0.0100671140939597
12hpf:telencephalon	16hpf:optic cup	0
12hpf:anterior neural ridge	16hpf:optic primordia	0
12hpf:diencephalon	16hpf:optic primordia	0.00421052631578947
12hpf:diencephalon (aplnr2+)	16hpf:optic primordia	0
12hpf:differentiating neurons	16hpf:optic primordia	0
12hpf:endoderm	16hpf:optic primordia	0
12hpf:endothelial	16hpf:optic primordia	0
12hpf:epidermal	16hpf:optic primordia	0
12hpf:epidermal (foxi3a+)	16hpf:optic primordia	0
12hpf:epidermal (gbx2+)	16hpf:optic primordia	0
12hpf:hatching gland	16hpf:optic primordia	0
12hpf:hindbrain	16hpf:optic primordia	0.00736842105263158
12hpf:mesoderm adaxial cells	16hpf:optic primordia	0
12hpf:mesoderm lateral plate	16hpf:optic primordia	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:optic primordia	0
12hpf:mesoderm lateral plate (tbx1+)	16hpf:optic primordia	0
12hpf:midbrain	16hpf:optic primordia	0.00368421052631579
12hpf:neural anterior	16hpf:optic primordia	0.953684210526316
12hpf:neural crest	16hpf:optic primordia	0.00210526315789474
12hpf:neural plate anterior	16hpf:optic primordia	0.0205263157894737
12hpf:neural plate posterior	16hpf:optic primordia	0
12hpf:notochord	16hpf:optic primordia	0
12hpf:periderm	16hpf:optic primordia	0
12hpf:spinal cord	16hpf:optic primordia	0
12hpf:tailbud mesoderm	16hpf:optic primordia	0
12hpf:telencephalon	16hpf:optic primordia	0.00842105263157895
12hpf:anterior neural ridge	16hpf:otic placode	0.0579710144927536
12hpf:diencephalon	16hpf:otic placode	0
12hpf:diencephalon (aplnr2+)	16hpf:otic placode	0
12hpf:differentiating neurons	16hpf:otic placode	0
12hpf:endoderm	16hpf:otic placode	0
12hpf:endothelial	16hpf:otic placode	0
12hpf:epidermal	16hpf:otic placode	0
12hpf:epidermal (foxi3a+)	16hpf:otic placode	0
12hpf:epidermal (gbx2+)	16hpf:otic placode	0.869565217391304
12hpf:hatching gland	16hpf:otic placode	0
12hpf:hindbrain	16hpf:otic placode	0
12hpf:mesoderm adaxial cells	16hpf:otic placode	0
12hpf:mesoderm lateral plate	16hpf:otic placode	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:otic placode	0.00579710144927536
12hpf:mesoderm lateral plate (tbx1+)	16hpf:otic placode	0
12hpf:midbrain	16hpf:otic placode	0
12hpf:neural anterior	16hpf:otic placode	0
12hpf:neural crest	16hpf:otic placode	0
12hpf:neural plate anterior	16hpf:otic placode	0
12hpf:neural plate posterior	16hpf:otic placode	0
12hpf:notochord	16hpf:otic placode	0
12hpf:periderm	16hpf:otic placode	0
12hpf:spinal cord	16hpf:otic placode	0.0666666666666667
12hpf:tailbud mesoderm	16hpf:otic placode	0
12hpf:telencephalon	16hpf:otic placode	0
12hpf:anterior neural ridge	16hpf:periderm	0
12hpf:diencephalon	16hpf:periderm	0
12hpf:diencephalon (aplnr2+)	16hpf:periderm	0
12hpf:differentiating neurons	16hpf:periderm	0
12hpf:endoderm	16hpf:periderm	0
12hpf:endothelial	16hpf:periderm	0
12hpf:epidermal	16hpf:periderm	0
12hpf:epidermal (foxi3a+)	16hpf:periderm	0
12hpf:epidermal (gbx2+)	16hpf:periderm	0
12hpf:hatching gland	16hpf:periderm	0
12hpf:hindbrain	16hpf:periderm	0
12hpf:mesoderm adaxial cells	16hpf:periderm	0
12hpf:mesoderm lateral plate	16hpf:periderm	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:periderm	0
12hpf:mesoderm lateral plate (tbx1+)	16hpf:periderm	0
12hpf:midbrain	16hpf:periderm	0
12hpf:neural anterior	16hpf:periderm	0
12hpf:neural crest	16hpf:periderm	0
12hpf:neural plate anterior	16hpf:periderm	0
12hpf:neural plate posterior	16hpf:periderm	0
12hpf:notochord	16hpf:periderm	0
12hpf:periderm	16hpf:periderm	1
12hpf:spinal cord	16hpf:periderm	0
12hpf:tailbud mesoderm	16hpf:periderm	0
12hpf:telencephalon	16hpf:periderm	0
12hpf:anterior neural ridge	16hpf:pharyngeal arch	0
12hpf:diencephalon	16hpf:pharyngeal arch	0
12hpf:diencephalon (aplnr2+)	16hpf:pharyngeal arch	0
12hpf:differentiating neurons	16hpf:pharyngeal arch	0
12hpf:endoderm	16hpf:pharyngeal arch	0
12hpf:endothelial	16hpf:pharyngeal arch	0.0033096926713948
12hpf:epidermal	16hpf:pharyngeal arch	0
12hpf:epidermal (foxi3a+)	16hpf:pharyngeal arch	0
12hpf:epidermal (gbx2+)	16hpf:pharyngeal arch	0
12hpf:hatching gland	16hpf:pharyngeal arch	0
12hpf:hindbrain	16hpf:pharyngeal arch	0
12hpf:mesoderm adaxial cells	16hpf:pharyngeal arch	0
12hpf:mesoderm lateral plate	16hpf:pharyngeal arch	0.0354609929078014
12hpf:mesoderm lateral plate (fli1a+)	16hpf:pharyngeal arch	0
12hpf:mesoderm lateral plate (tbx1+)	16hpf:pharyngeal arch	0.488416075650118
12hpf:midbrain	16hpf:pharyngeal arch	0
12hpf:neural anterior	16hpf:pharyngeal arch	0.0732860520094563
12hpf:neural crest	16hpf:pharyngeal arch	0
12hpf:neural plate anterior	16hpf:pharyngeal arch	0
12hpf:neural plate posterior	16hpf:pharyngeal arch	0
12hpf:notochord	16hpf:pharyngeal arch	0.00236406619385343
12hpf:periderm	16hpf:pharyngeal arch	0
12hpf:spinal cord	16hpf:pharyngeal arch	0
12hpf:tailbud mesoderm	16hpf:pharyngeal arch	0.397163120567376
12hpf:telencephalon	16hpf:pharyngeal arch	0
12hpf:anterior neural ridge	16hpf:pronephric duct	0.0245614035087719
12hpf:diencephalon	16hpf:pronephric duct	0
12hpf:diencephalon (aplnr2+)	16hpf:pronephric duct	0
12hpf:differentiating neurons	16hpf:pronephric duct	0
12hpf:endoderm	16hpf:pronephric duct	0
12hpf:endothelial	16hpf:pronephric duct	0
12hpf:epidermal	16hpf:pronephric duct	0
12hpf:epidermal (foxi3a+)	16hpf:pronephric duct	0
12hpf:epidermal (gbx2+)	16hpf:pronephric duct	0
12hpf:hatching gland	16hpf:pronephric duct	0
12hpf:hindbrain	16hpf:pronephric duct	0
12hpf:mesoderm adaxial cells	16hpf:pronephric duct	0
12hpf:mesoderm lateral plate	16hpf:pronephric duct	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:pronephric duct	0.975438596491228
12hpf:mesoderm lateral plate (tbx1+)	16hpf:pronephric duct	0
12hpf:midbrain	16hpf:pronephric duct	0
12hpf:neural anterior	16hpf:pronephric duct	0
12hpf:neural crest	16hpf:pronephric duct	0
12hpf:neural plate anterior	16hpf:pronephric duct	0
12hpf:neural plate posterior	16hpf:pronephric duct	0
12hpf:notochord	16hpf:pronephric duct	0
12hpf:periderm	16hpf:pronephric duct	0
12hpf:spinal cord	16hpf:pronephric duct	0
12hpf:tailbud mesoderm	16hpf:pronephric duct	0
12hpf:telencephalon	16hpf:pronephric duct	0
12hpf:anterior neural ridge	16hpf:retinal pigmented epithelium	0
12hpf:diencephalon	16hpf:retinal pigmented epithelium	0
12hpf:diencephalon (aplnr2+)	16hpf:retinal pigmented epithelium	0
12hpf:differentiating neurons	16hpf:retinal pigmented epithelium	0.05
12hpf:endoderm	16hpf:retinal pigmented epithelium	0
12hpf:endothelial	16hpf:retinal pigmented epithelium	0
12hpf:epidermal	16hpf:retinal pigmented epithelium	0
12hpf:epidermal (foxi3a+)	16hpf:retinal pigmented epithelium	0
12hpf:epidermal (gbx2+)	16hpf:retinal pigmented epithelium	0
12hpf:hatching gland	16hpf:retinal pigmented epithelium	0
12hpf:hindbrain	16hpf:retinal pigmented epithelium	0
12hpf:mesoderm adaxial cells	16hpf:retinal pigmented epithelium	0
12hpf:mesoderm lateral plate	16hpf:retinal pigmented epithelium	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:retinal pigmented epithelium	0
12hpf:mesoderm lateral plate (tbx1+)	16hpf:retinal pigmented epithelium	0
12hpf:midbrain	16hpf:retinal pigmented epithelium	0
12hpf:neural anterior	16hpf:retinal pigmented epithelium	0.95
12hpf:neural crest	16hpf:retinal pigmented epithelium	0
12hpf:neural plate anterior	16hpf:retinal pigmented epithelium	0
12hpf:neural plate posterior	16hpf:retinal pigmented epithelium	0
12hpf:notochord	16hpf:retinal pigmented epithelium	0
12hpf:periderm	16hpf:retinal pigmented epithelium	0
12hpf:spinal cord	16hpf:retinal pigmented epithelium	0
12hpf:tailbud mesoderm	16hpf:retinal pigmented epithelium	0
12hpf:telencephalon	16hpf:retinal pigmented epithelium	0
12hpf:anterior neural ridge	16hpf:spinal cord	0.000337268128161889
12hpf:diencephalon	16hpf:spinal cord	0
12hpf:diencephalon (aplnr2+)	16hpf:spinal cord	0.109949409780776
12hpf:differentiating neurons	16hpf:spinal cord	0.0104553119730185
12hpf:endoderm	16hpf:spinal cord	0.00202360876897133
12hpf:endothelial	16hpf:spinal cord	0
12hpf:epidermal	16hpf:spinal cord	0.00202360876897133
12hpf:epidermal (foxi3a+)	16hpf:spinal cord	0
12hpf:epidermal (gbx2+)	16hpf:spinal cord	0.00168634064080944
12hpf:hatching gland	16hpf:spinal cord	0
12hpf:hindbrain	16hpf:spinal cord	0.00640809443507589
12hpf:mesoderm adaxial cells	16hpf:spinal cord	0
12hpf:mesoderm lateral plate	16hpf:spinal cord	0.000337268128161889
12hpf:mesoderm lateral plate (fli1a+)	16hpf:spinal cord	0.0104553119730185
12hpf:mesoderm lateral plate (tbx1+)	16hpf:spinal cord	0
12hpf:midbrain	16hpf:spinal cord	0.00472175379426644
12hpf:neural anterior	16hpf:spinal cord	0.006070826306914
12hpf:neural crest	16hpf:spinal cord	0.00168634064080944
12hpf:neural plate anterior	16hpf:spinal cord	0.003035413153457
12hpf:neural plate posterior	16hpf:spinal cord	0.0428330522765599
12hpf:notochord	16hpf:spinal cord	0.00775716694772344
12hpf:periderm	16hpf:spinal cord	0
12hpf:spinal cord	16hpf:spinal cord	0.78043844856661
12hpf:tailbud mesoderm	16hpf:spinal cord	0.00640809443507589
12hpf:telencephalon	16hpf:spinal cord	0.00337268128161889
12hpf:anterior neural ridge	16hpf:tailbud mesoderm	0
12hpf:diencephalon	16hpf:tailbud mesoderm	0
12hpf:diencephalon (aplnr2+)	16hpf:tailbud mesoderm	0
12hpf:differentiating neurons	16hpf:tailbud mesoderm	0
12hpf:endoderm	16hpf:tailbud mesoderm	0.00386473429951691
12hpf:endothelial	16hpf:tailbud mesoderm	0.00169082125603865
12hpf:epidermal	16hpf:tailbud mesoderm	0.00120772946859903
12hpf:epidermal (foxi3a+)	16hpf:tailbud mesoderm	0
12hpf:epidermal (gbx2+)	16hpf:tailbud mesoderm	0
12hpf:hatching gland	16hpf:tailbud mesoderm	0
12hpf:hindbrain	16hpf:tailbud mesoderm	0
12hpf:mesoderm adaxial cells	16hpf:tailbud mesoderm	0.0997584541062802
12hpf:mesoderm lateral plate	16hpf:tailbud mesoderm	0
12hpf:mesoderm lateral plate (fli1a+)	16hpf:tailbud mesoderm	0.0246376811594203
12hpf:mesoderm lateral plate (tbx1+)	16hpf:tailbud mesoderm	0
12hpf:midbrain	16hpf:tailbud mesoderm	0
12hpf:neural anterior	16hpf:tailbud mesoderm	0.00193236714975845
12hpf:neural crest	16hpf:tailbud mesoderm	0
12hpf:neural plate anterior	16hpf:tailbud mesoderm	0
12hpf:neural plate posterior	16hpf:tailbud mesoderm	0
12hpf:notochord	16hpf:tailbud mesoderm	0.0263285024154589
12hpf:periderm	16hpf:tailbud mesoderm	0
12hpf:spinal cord	16hpf:tailbud mesoderm	0.0217391304347826
12hpf:tailbud mesoderm	16hpf:tailbud mesoderm	0.818840579710145
12hpf:telencephalon	16hpf:tailbud mesoderm	0
12hpf:anterior neural ridge	16hpf:telencephalon	0.00730897009966777
12hpf:diencephalon	16hpf:telencephalon	0.0651162790697674
12hpf:diencephalon (aplnr2+)	16hpf:telencephalon	0.00398671096345515
12hpf:differentiating neurons	16hpf:telencephalon	0
12hpf:endoderm	16hpf:telencephalon	0
12hpf:endothelial	16hpf:telencephalon	0
12hpf:epidermal	16hpf:telencephalon	0
12hpf:epidermal (foxi3a+)	16hpf:telencephalon	0
12hpf:epidermal (gbx2+)	16hpf:telencephalon	0
12hpf:hatching gland	16hpf:telencephalon	0
12hpf:hindbrain	16hpf:telencephalon	0.00132890365448505
12hpf:mesoderm adaxial cells	16hpf:telencephalon	0
12hpf:mesoderm lateral plate	16hpf:telencephalon	0.000664451827242525
12hpf:mesoderm lateral plate (fli1a+)	16hpf:telencephalon	0.00332225913621262
12hpf:mesoderm lateral plate (tbx1+)	16hpf:telencephalon	0
12hpf:midbrain	16hpf:telencephalon	0
12hpf:neural anterior	16hpf:telencephalon	0.120265780730897
12hpf:neural crest	16hpf:telencephalon	0
12hpf:neural plate anterior	16hpf:telencephalon	0.188704318936877
12hpf:neural plate posterior	16hpf:telencephalon	0
12hpf:notochord	16hpf:telencephalon	0
12hpf:periderm	16hpf:telencephalon	0
12hpf:spinal cord	16hpf:telencephalon	0
12hpf:tailbud mesoderm	16hpf:telencephalon	0
12hpf:telencephalon	16hpf:telencephalon	0.609302325581395
16hpf:anterior neural ridge	18hpf:anterior neural ridge	0.583333333333333
16hpf:blood island	18hpf:anterior neural ridge	0
16hpf:diencephalon	18hpf:anterior neural ridge	0
16hpf:differentiating neurons	18hpf:anterior neural ridge	0
16hpf:endothelial	18hpf:anterior neural ridge	0
16hpf:epidermal	18hpf:anterior neural ridge	0.283333333333333
16hpf:epidermal (foxi3a+)	18hpf:anterior neural ridge	0
16hpf:floorplate	18hpf:anterior neural ridge	0
16hpf:gut	18hpf:anterior neural ridge	0
16hpf:hatching gland	18hpf:anterior neural ridge	0
16hpf:heart	18hpf:anterior neural ridge	0
16hpf:hindbrain dorsal	18hpf:anterior neural ridge	0
16hpf:hindbrain ventral	18hpf:anterior neural ridge	0
16hpf:lateral line primordium	18hpf:anterior neural ridge	0.0833333333333333
16hpf:lens placode	18hpf:anterior neural ridge	0.0458333333333333
16hpf:macrophage	18hpf:anterior neural ridge	0
16hpf:midbrain	18hpf:anterior neural ridge	0
16hpf:myotome	18hpf:anterior neural ridge	0
16hpf:neural crest	18hpf:anterior neural ridge	0
16hpf:notochord	18hpf:anterior neural ridge	0
16hpf:olfactory placode	18hpf:anterior neural ridge	0
16hpf:optic cup	18hpf:anterior neural ridge	0
16hpf:optic primordia	18hpf:anterior neural ridge	0
16hpf:otic placode	18hpf:anterior neural ridge	0
16hpf:periderm	18hpf:anterior neural ridge	0
16hpf:pharyngeal arch	18hpf:anterior neural ridge	0
16hpf:pronephric duct	18hpf:anterior neural ridge	0
16hpf:retinal pigmented epithelium	18hpf:anterior neural ridge	0
16hpf:spinal cord	18hpf:anterior neural ridge	0
16hpf:tailbud mesoderm	18hpf:anterior neural ridge	0
16hpf:telencephalon	18hpf:anterior neural ridge	0.00416666666666667
16hpf:anterior neural ridge	18hpf:blood island	0
16hpf:blood island	18hpf:blood island	0.967741935483871
16hpf:diencephalon	18hpf:blood island	0
16hpf:differentiating neurons	18hpf:blood island	0
16hpf:endothelial	18hpf:blood island	0
16hpf:epidermal	18hpf:blood island	0
16hpf:epidermal (foxi3a+)	18hpf:blood island	0
16hpf:floorplate	18hpf:blood island	0
16hpf:gut	18hpf:blood island	0
16hpf:hatching gland	18hpf:blood island	0
16hpf:heart	18hpf:blood island	0
16hpf:hindbrain dorsal	18hpf:blood island	0
16hpf:hindbrain ventral	18hpf:blood island	0
16hpf:lateral line primordium	18hpf:blood island	0
16hpf:lens placode	18hpf:blood island	0
16hpf:macrophage	18hpf:blood island	0.032258064516129
16hpf:midbrain	18hpf:blood island	0
16hpf:myotome	18hpf:blood island	0
16hpf:neural crest	18hpf:blood island	0
16hpf:notochord	18hpf:blood island	0
16hpf:olfactory placode	18hpf:blood island	0
16hpf:optic cup	18hpf:blood island	0
16hpf:optic primordia	18hpf:blood island	0
16hpf:otic placode	18hpf:blood island	0
16hpf:periderm	18hpf:blood island	0
16hpf:pharyngeal arch	18hpf:blood island	0
16hpf:pronephric duct	18hpf:blood island	0
16hpf:retinal pigmented epithelium	18hpf:blood island	0
16hpf:spinal cord	18hpf:blood island	0
16hpf:tailbud mesoderm	18hpf:blood island	0
16hpf:telencephalon	18hpf:blood island	0
16hpf:anterior neural ridge	18hpf:diencephalon	0
16hpf:blood island	18hpf:diencephalon	0
16hpf:diencephalon	18hpf:diencephalon	0.718292682926829
16hpf:differentiating neurons	18hpf:diencephalon	0.00121951219512195
16hpf:endothelial	18hpf:diencephalon	0
16hpf:epidermal	18hpf:diencephalon	0
16hpf:epidermal (foxi3a+)	18hpf:diencephalon	0
16hpf:floorplate	18hpf:diencephalon	0
16hpf:gut	18hpf:diencephalon	0
16hpf:hatching gland	18hpf:diencephalon	0
16hpf:heart	18hpf:diencephalon	0
16hpf:hindbrain dorsal	18hpf:diencephalon	0
16hpf:hindbrain ventral	18hpf:diencephalon	0
16hpf:lateral line primordium	18hpf:diencephalon	0
16hpf:lens placode	18hpf:diencephalon	0
16hpf:macrophage	18hpf:diencephalon	0
16hpf:midbrain	18hpf:diencephalon	0.0231707317073171
16hpf:myotome	18hpf:diencephalon	0
16hpf:neural crest	18hpf:diencephalon	0
16hpf:notochord	18hpf:diencephalon	0
16hpf:olfactory placode	18hpf:diencephalon	0
16hpf:optic cup	18hpf:diencephalon	0.101219512195122
16hpf:optic primordia	18hpf:diencephalon	0.0146341463414634
16hpf:otic placode	18hpf:diencephalon	0
16hpf:periderm	18hpf:diencephalon	0
16hpf:pharyngeal arch	18hpf:diencephalon	0
16hpf:pronephric duct	18hpf:diencephalon	0
16hpf:retinal pigmented epithelium	18hpf:diencephalon	0
16hpf:spinal cord	18hpf:diencephalon	0
16hpf:tailbud mesoderm	18hpf:diencephalon	0
16hpf:telencephalon	18hpf:diencephalon	0.141463414634146
16hpf:anterior neural ridge	18hpf:differentiating neurons	0
16hpf:blood island	18hpf:differentiating neurons	0
16hpf:diencephalon	18hpf:differentiating neurons	0
16hpf:differentiating neurons	18hpf:differentiating neurons	0.946308724832215
16hpf:endothelial	18hpf:differentiating neurons	0
16hpf:epidermal	18hpf:differentiating neurons	0
16hpf:epidermal (foxi3a+)	18hpf:differentiating neurons	0
16hpf:floorplate	18hpf:differentiating neurons	0
16hpf:gut	18hpf:differentiating neurons	0.00268456375838926
16hpf:hatching gland	18hpf:differentiating neurons	0
16hpf:heart	18hpf:differentiating neurons	0
16hpf:hindbrain dorsal	18hpf:differentiating neurons	0.0134228187919463
16hpf:hindbrain ventral	18hpf:differentiating neurons	0.0120805369127517
16hpf:lateral line primordium	18hpf:differentiating neurons	0
16hpf:lens placode	18hpf:differentiating neurons	0
16hpf:macrophage	18hpf:differentiating neurons	0
16hpf:midbrain	18hpf:differentiating neurons	0.0111856823266219
16hpf:myotome	18hpf:differentiating neurons	0
16hpf:neural crest	18hpf:differentiating neurons	0
16hpf:notochord	18hpf:differentiating neurons	0
16hpf:olfactory placode	18hpf:differentiating neurons	0.000447427293064877
16hpf:optic cup	18hpf:differentiating neurons	0
16hpf:optic primordia	18hpf:differentiating neurons	0
16hpf:otic placode	18hpf:differentiating neurons	0
16hpf:periderm	18hpf:differentiating neurons	0
16hpf:pharyngeal arch	18hpf:differentiating neurons	0
16hpf:pronephric duct	18hpf:differentiating neurons	0
16hpf:retinal pigmented epithelium	18hpf:differentiating neurons	0.00178970917225951
16hpf:spinal cord	18hpf:differentiating neurons	0.0102908277404922
16hpf:tailbud mesoderm	18hpf:differentiating neurons	0
16hpf:telencephalon	18hpf:differentiating neurons	0.00178970917225951
16hpf:anterior neural ridge	18hpf:endothelial	0
16hpf:blood island	18hpf:endothelial	0
16hpf:diencephalon	18hpf:endothelial	0
